text,n,tweet_url
Australia coronavirus live: Frydenberg warns of economic shock as Ruby Princess inquiry resumes – latest updates https://t.co/uuBa9ZlO60,9,https://twitter.com/guardian/status/1257427227798646784
"How many children are still attending schools and nurseries during the #COVID19 pandemic? And can childcare providers access the Coronavirus #JobRetentionScheme?

Read our briefing for more key questions on Covid-19 and childcare https://t.co/mcsr0qa20S",9,https://twitter.com/commonslibrary/status/1256186831311429633
"Primary schools in England could reopen on 1 June, reports suggest https://t.co/x3LB34m2g3",9,https://twitter.com/GuardianEdu/status/1256926240520278016
"There was a meeting with teachers of Islamic Almajiri schools in the state to let them know why the decision was taken.

Primary to tertiary institutions are closed in the country as part of measures to reduce the spread of Coronavirus.

Almajiri schools cannot be an exception.",9,https://twitter.com/DrOlufunmilayo/status/1257955878193463296
"Coronavirus: Pupils should return to schools in a part-time, phased manner when they reopen, says teaching union group.
https://t.co/fSrcyHMNSW",9,https://twitter.com/BBCNewsNI/status/1257543796113518594
"Reopening schools too early risks spike in coronavirus spread, unions warn https://t.co/e6LGqt9Usu",9,https://twitter.com/DailyMailUK/status/1257646248179400705
"Coronavirus: Give heads directions, not guidance, on safety, and 7 other demands from headteachers https://t.co/Gg9tkwvhVY @ASCL_UK",9,https://twitter.com/SchoolsWeek/status/1257385260922404870
"We have made some additions to our Mental Health and Wellbeing page. Most notably with the addition of the Young Devon Wellbeing Toolkit, a downloadable resource.

To download the toolkit as well as taking a look at our Mental Health page: https://t.co/CNQfeRbwJe https://t.co/x06tLRpmTB",9,https://twitter.com/Babcock_Edu/status/1256186641275932672
"Andrew Cuomo has announced he is going to use the Covid–19 pandemic to ""revolutionize"" New York's education system. And he wants Bill Gates to help him. 

This seems like a pure @NaomiAKlein shock doctrine style move to implement charter schools. 

https://t.co/XmhOYVaZVW",9,https://twitter.com/AlanRMacLeod/status/1258158777930571782
Fearful Britons remain strongly opposed to lifting coronavirus lockdown. “The clamour to ‘reopen the economy’ is largely taking place in Westminster and is not really reflective of wider public sentiment.” Tories want us to start earning their money again! https://t.co/ByIyXcUsEu,8,https://twitter.com/steveflatt/status/1256863796129402880
Exclusive: Local authorities brace for a surge in child protection referrals when schools re-open again https://t.co/CZNBdKsNE5,8,https://twitter.com/Independent/status/1257930345388707840
When might the lockdown in the UK come to an end? https://t.co/YPQ9W9CMwv,8,https://twitter.com/Independent/status/1257352006374699008
When might the lockdown in the UK come to an end? https://t.co/YQAfHKGU6g,8,https://twitter.com/Independent/status/1256523581091205121
"Reopening Scottish schools too early could 'overwhelm' NHS with #coronavirus within two months
https://t.co/RNgsjMuE4J",8,https://twitter.com/BBCScotlandNews/status/1257668137752944642
"In the main, builders are not outdoor workers.. the risks are in shared rooms, tools, toilets &amp; vans... &amp; most significantly builders leaving city sites on a Friday carrying Covid19  home to every county in Ireland (north &amp; south) https://t.co/NBNzOkzO24",8,https://twitter.com/Orla_Hegarty/status/1256539132970631169
"Pupils could be going back to school as early as June, according to reports https://t.co/1UWRdXCNue",8,https://twitter.com/standardnews/status/1256706630282104838
"Coronavirus: 'We go hungry so we can feed our children' - had to give up their zero hours contract jobs and are relying on universal credit payments, food vouchers from the government and the occasional food parcel from local schools. https://t.co/kJqsny6ZmG",8,https://twitter.com/UnisonDave/status/1256121759033708545
Coronavirus: When will UK schools reopen and what can we learn from Europe about how it will happen? https://t.co/C7EUV8m81d,8,https://twitter.com/SkyNews/status/1257723017276338176
Local authorities brace for a surge in child protection referrals when schools re-open again https://t.co/XWhVQXBM9L,8,https://twitter.com/Independent/status/1257833753529012224
"Official: #MUFC are donating £300,000 to local schools during the coronavirus pandemic. 30 schools will receive £10,000 each.",8,https://twitter.com/UtdXclusive/status/1257653480325603328
"Many of us parents at #WHX have signed &amp; shared the @NEUnion petition: Open schools when it is safe. #FiveTests #parenting
 #coronavirus #education #ParentingInLockdown

It opposes any re-opening of schools before it is safe to do so.

Please sign too: https://t.co/F1q7Ic4OQK",8,https://twitter.com/HandsOffWHX/status/1257046307925000195
"Children DO catch the coronavirus as often as adults, study finds https://t.co/P53XUhuVt0 via @MailOnline. Really going to upset those shouting out for schools to reopen for their own motives, they are certainly not worried about the  interests of children or teachers.",8,
"We don't want to be nervous around our possibly asymptomatic children.
https://t.co/0vTqD1hdvb",8,https://twitter.com/Mylastrollo/status/1255899401811353607
The Department for Education has launched a consultation process to identify more online education resources that it can promote to schools and parents https://t.co/C7jCqe4F7J,8,https://twitter.com/SchoolsWeek/status/1258013891952619520
"Social distancing of young pupils in schools 'would be very difficult', the government’s deputy chief medical officer has said  https://t.co/x8s9PtF3Sb",8,
"Any decision needs to be UK wide, and only when safe to do. Why open schools and make children vectors? #coronavirus #schoolsreopening #notherdimmunity https://t.co/ycj7maQPAd",8,https://twitter.com/IanBlakemore8/status/1257711598153728000
"We celebrate #LocalHeroes young and old on the front page of @First_News.
Thank you to @captaintommoore and young Frank Mills, aged 6, both doing so much to thank the @NHSuk for all they’re doing for us #coronavirus 
@CST_Schools @PerpGames @NHSCharities 

https://t.co/oX93aiJyDo https://t.co/yhTSGr7arA",8,https://twitter.com/FirstNewsEditor/status/1256159394930319361
Stopping mass gatherings and closing schools have been most effective measures to flatten #coronavirus curves in Europe; stay at home orders &amp; business closures much less so.  Analysis of real data by @Metadoc with @FJColon.  @EPR_HPRU @UEAResearch   https://t.co/mIVXdw9xhn,8,https://twitter.com/BrainardJulii/status/1258072765795573761
"@karamballes The Telegraph is obsessed with re opening schools it seems. In New York they are staying closed until Sept at least -

“We don’t think it’s possible” to reopen schools “in a way that would keep our children &amp; students &amp; educators safe,” Mr. Cuomo said.

https://t.co/HqxMVimei7",8,https://twitter.com/LondonHoskins/status/1256367532925169666
"'Government should be wary about opening schools too early,' NHS chief warns https://t.co/54mPDFdaa2 https://t.co/HuX4Hbul0r",8,https://twitter.com/DailyMirror/status/1256278743766773760
"@lil_linzikay @matkinson956 @simonkidwell @smithsmm @AlisonMPeacock @PaulWhiteman6 @RaeSnape @jandiamond76 @DWearing1972 @GavinWilliamson @RLong_Bailey @PrimaryRocks1 @educationgovuk Thank you Linzi, that’s great - I understand your concerns and it’s probably equally as important to share this article as schools re-opening impacts not only all staff in schools but parents and the wider community too:
https://t.co/Yt7reUzqj0",7,https://twitter.com/LyonsdownChair/status/1257008159396442112
"""The extent of this lie is uncovered with just one fact: 40 per cent of the educational attainment gap that poor children are burdened with is created before they even start school."" https://t.co/KjcEih4Y94",7,https://twitter.com/alomshaha/status/1256835723350638593
A very moving story that we can all relate to. Coronavirus: 'Schools can't go back to the way they were' | Tes by ⁦@SiobhanHead⁩  https://t.co/D5POjvSiCL,7,https://twitter.com/CalderdaleASC/status/1256300023509389313
"Not until the HOC are packed again, would I send my kids back to school, they run the country, so if it's safe, let THEM go back first &amp; lead by example.

Also, how do you get primary school children to socially isolate? Or kids in schools generally!

https://t.co/7gpBtDNS6o",7,https://twitter.com/DrSpock_Brexit/status/1257264888495452160
Numbers of supply teachers seeking financial aid such as food vouchers from @EdSupportUK doubles as many continue to struggle to get paid suring school closure https://t.co/uzJialJJrx,7,https://twitter.com/tes/status/1255886615408451586
"ONS figures just published show the true coronavirus death toll in Wales was already 1,395 on April 24

Follow live updates on our dedicated blog here 👇

https://t.co/bpt5375IGY https://t.co/lpt4IrfDHe",7,https://twitter.com/WalesOnline/status/1257591927270264832
"Sorry to barge in at the start of #ASEChat but....

In guide GL336, we cover all things COVID-19 including when we will publish guidance on schools re-opening.

https://t.co/6YdU8CykNV https://t.co/oFkkYnRPPB",7,https://twitter.com/CLEAPSS/status/1257385002301620224
"Many parents believe reopening schools in June is too early in the UK's battle against coronavirus, with many thinking it might cause a second wave. 

@ShelaghFogarty | #schoolsreopening 

https://t.co/D9wwmoX0KG",7,https://twitter.com/LBC/status/1257327892335337474
"Online learning covered from all angles in today's Coronavirus and schools: LIVE blog - from whether you can inspect it, to the platforms schools are using, and a new online SEND curriculum https://t.co/s8yQYoNMmp",7,https://twitter.com/wstewarttes/status/1257361065337389063
"Schools built on kindness - this is an idea I can wholeheartedly support!

'The human stuff matters': heads call for a kinder school system post Covid-19 

https://t.co/vkLjS8iYXx",7,https://twitter.com/Kathy_CEO_CE/status/1257656401662480388
"It's 'too dangerous to reopen schools as bugs like coronavirus prey on kids', experts warn https://t.co/IO2IEaVvmJ",7,https://twitter.com/TheSun/status/1257750188921368576
